"","module_category","component_category","year.month","TotalCount","SaleCount"
"2845","M6","P13","2008/2",16,4112
"2846","M6","P14","2007/10",16,53359
"2847","M6","P14","2007/11",16,42165
"2848","M6","P14","2007/12",16,28221
"2849","M6","P14","2007/6",16,1724
"2850","M6","P14","2007/7",16,59130
"2851","M6","P14","2007/8",16,62199
"2852","M6","P14","2007/9",16,86916
"2853","M6","P14","2008/1",16,23466
"2854","M6","P14","2008/2",16,4112
"2855","M6","P15","2007/10",16,53359
"2856","M6","P15","2007/11",16,42165
"2857","M6","P15","2007/12",16,28221
"2858","M6","P15","2007/6",16,1724
"2859","M6","P15","2007/7",16,59130
"2860","M6","P15","2007/8",16,62199
"2861","M6","P15","2007/9",16,86916
"2862","M6","P15","2008/1",16,23466
"2863","M6","P15","2008/2",16,4112
"2864","M6","P16","2007/10",16,53359
"2865","M6","P16","2007/11",16,42165
"2866","M6","P16","2007/12",16,28221
"2867","M6","P16","2007/6",16,1724
"2868","M6","P16","2007/7",16,59130
"2869","M6","P16","2007/8",16,62199
"2870","M6","P16","2007/9",16,86916
"2871","M6","P16","2008/1",16,23466
"2872","M6","P16","2008/2",16,4112
"2873","M6","P17","2007/10",16,53359
"2874","M6","P17","2007/11",16,42165
"2875","M6","P17","2007/12",16,28221
"2876","M6","P17","2007/6",16,1724
"2877","M6","P17","2007/7",16,59130
"2878","M6","P17","2007/8",16,62199
"2879","M6","P17","2007/9",16,86916
"2880","M6","P17","2008/1",16,23466
"2881","M6","P17","2008/2",16,4112
"2882","M6","P18","2007/10",16,53359
"2883","M6","P18","2007/11",16,42165
"2884","M6","P18","2007/12",16,28221
"2885","M6","P18","2007/6",16,1724
"2886","M6","P18","2007/7",16,59130
"2887","M6","P18","2007/8",16,62199
"2888","M6","P18","2007/9",16,86916
"2889","M6","P18","2008/1",16,23466
"2890","M6","P18","2008/2",16,4112
"2891","M6","P19","2007/10",16,53359
"2892","M6","P19","2007/11",16,42165
"2893","M6","P19","2007/12",16,28221
"2894","M6","P19","2007/6",16,1724
"2895","M6","P19","2007/7",16,59130
"2896","M6","P19","2007/8",16,62199
"2897","M6","P19","2007/9",16,86916
"2898","M6","P19","2008/1",16,23466
"2899","M6","P19","2008/2",16,4112
"2900","M6","P20","2007/10",16,53359
"2901","M6","P20","2007/11",16,42165
"2902","M6","P20","2007/12",16,28221
"2903","M6","P20","2007/6",16,1724
"2904","M6","P20","2007/7",16,59130
"2905","M6","P20","2007/8",16,62199
"2906","M6","P20","2007/9",16,86916
"2907","M6","P20","2008/1",16,23466
"2908","M6","P20","2008/2",16,4112
"2909","M6","P21","2007/10",16,53359
"2910","M6","P21","2007/11",16,42165
"2911","M6","P21","2007/12",16,28221
"2912","M6","P21","2007/6",16,1724
"2913","M6","P21","2007/7",16,59130
"2914","M6","P21","2007/8",16,62199
"2915","M6","P21","2007/9",16,86916
"2916","M6","P21","2008/1",16,23466
"2917","M6","P21","2008/2",16,4112
"2918","M6","P22","2007/10",16,53359
"2919","M6","P22","2007/11",16,42165
"2920","M6","P22","2007/12",16,28221
"2921","M6","P22","2007/6",16,1724
"2922","M6","P22","2007/7",16,59130
"2923","M6","P22","2007/8",16,62199
"2924","M6","P22","2007/9",16,86916
"2925","M6","P22","2008/1",16,23466
"2926","M6","P22","2008/2",16,4112
"2927","M6","P23","2007/10",16,53359
"2928","M6","P23","2007/11",16,42165
"2929","M6","P23","2007/12",16,28221
"2930","M6","P23","2007/6",16,1724
"2931","M6","P23","2007/7",16,59130
"2932","M6","P23","2007/8",16,62199
"2933","M6","P23","2007/9",16,86916
"2934","M6","P23","2008/1",16,23466
"2935","M6","P23","2008/2",16,4112
"2936","M6","P24","2007/10",16,53359
"2937","M6","P24","2007/11",16,42165
"2938","M6","P24","2007/12",16,28221
"2939","M6","P24","2007/6",16,1724
"2940","M6","P24","2007/7",16,59130
"2941","M6","P24","2007/8",16,62199
"2942","M6","P24","2007/9",16,86916
"2943","M6","P24","2008/1",16,23466
"2944","M6","P24","2008/2",16,4112
"2945","M6","P25","2007/10",16,53359
"2946","M6","P25","2007/11",16,42165
"2947","M6","P25","2007/12",16,28221
"2948","M6","P25","2007/6",16,1724
"2949","M6","P25","2007/7",16,59130
"2950","M6","P25","2007/8",16,62199
"2951","M6","P25","2007/9",16,86916
"2952","M6","P25","2008/1",16,23466
"2953","M6","P25","2008/2",16,4112
"2954","M6","P26","2007/10",16,53359
"2955","M6","P26","2007/11",16,42165
"2956","M6","P26","2007/12",16,28221
"2957","M6","P26","2007/6",16,1724
"2958","M6","P26","2007/7",16,59130
"2959","M6","P26","2007/8",16,62199
"2960","M6","P26","2007/9",16,86916
"2961","M6","P26","2008/1",16,23466
"2962","M6","P26","2008/2",16,4112
"2963","M6","P27","2007/10",16,53359
"2964","M6","P27","2007/11",16,42165
"2965","M6","P27","2007/12",16,28221
"2966","M6","P27","2007/6",16,1724
"2967","M6","P27","2007/7",16,59130
"2968","M6","P27","2007/8",16,62199
"2969","M6","P27","2007/9",16,86916
"2970","M6","P27","2008/1",16,23466
"2971","M6","P27","2008/2",16,4112
"2972","M6","P28","2007/10",16,53359
"2973","M6","P28","2007/11",16,42165
"2974","M6","P28","2007/12",16,28221
"2975","M6","P28","2007/6",16,1724
"2976","M6","P28","2007/7",16,59130
"2977","M6","P28","2007/8",16,62199
"2978","M6","P28","2007/9",16,86916
"2979","M6","P28","2008/1",16,23466
"2980","M6","P28","2008/2",16,4112
"2981","M6","P29","2007/10",16,53359
"2982","M6","P29","2007/11",16,42165
"2983","M6","P29","2007/12",16,28221
"2984","M6","P29","2007/6",16,1724
"2985","M6","P29","2007/7",16,59130
"2986","M6","P29","2007/8",16,62199
"2987","M6","P29","2007/9",16,86916
"2988","M6","P29","2008/1",16,23466
"2989","M6","P29","2008/2",16,4112
"2990","M6","P30","2007/10",16,53359
"2991","M6","P30","2007/11",16,42165
"2992","M6","P30","2007/12",16,28221
"2993","M6","P30","2007/6",16,1724
"2994","M6","P30","2007/7",16,59130
"2995","M6","P30","2007/8",16,62199
"2996","M6","P30","2007/9",16,86916
"2997","M6","P30","2008/1",16,23466
"2998","M6","P30","2008/2",16,4112
"2999","M6","P31","2007/10",16,53359
"3000","M6","P31","2007/11",16,42165
"3001","M6","P31","2007/12",16,28221
"3002","M6","P31","2007/6",16,1724
"3003","M6","P31","2007/7",16,59130
"3004","M6","P31","2007/8",16,62199
"3005","M6","P31","2007/9",16,86916
"3006","M6","P31","2008/1",16,23466
"3007","M6","P31","2008/2",16,4112
"3008","M7","P01","2005/10",47,25152
"3009","M7","P01","2005/11",47,30382
"3010","M7","P01","2005/12",47,10199
"3011","M7","P01","2005/9",47,21595
"3012","M7","P01","2006/1",47,12336
"3013","M7","P01","2006/10",47,673
"3014","M7","P01","2006/11",47,3385
"3015","M7","P01","2006/12",47,5876
"3016","M7","P01","2006/2",47,51363
"3017","M7","P01","2006/3",47,73342
"3018","M7","P01","2006/4",47,57076
"3019","M7","P01","2006/6",47,39057
"3020","M7","P01","2006/7",47,51449
"3021","M7","P01","2006/8",47,24187
"3022","M7","P01","2006/9",47,8589
"3023","M7","P01","2007/1",47,315
"3024","M7","P01","2007/2",47,4119
"3025","M7","P01","2007/3",47,8471
"3026","M7","P02","2005/10",47,25152
"3027","M7","P02","2005/11",47,30382
"3028","M7","P02","2005/12",47,10199
"3029","M7","P02","2005/9",47,21595
"3030","M7","P02","2006/1",47,12336
"3031","M7","P02","2006/10",47,673
"3032","M7","P02","2006/11",47,3385
"3033","M7","P02","2006/12",47,5876
"3034","M7","P02","2006/2",47,51363
"3035","M7","P02","2006/3",47,73342
"3036","M7","P02","2006/4",47,57076
"3037","M7","P02","2006/6",47,39057
"3038","M7","P02","2006/7",47,51449
"3039","M7","P02","2006/8",47,24187
"3040","M7","P02","2006/9",47,8589
"3041","M7","P02","2007/1",47,315
"3042","M7","P02","2007/2",47,4119
"3043","M7","P02","2007/3",47,8471
"3044","M7","P03","2005/10",47,25152
"3045","M7","P03","2005/11",47,30382
"3046","M7","P03","2005/12",47,10199
"3047","M7","P03","2005/9",47,21595
"3048","M7","P03","2006/1",47,12336
"3049","M7","P03","2006/10",47,673
"3050","M7","P03","2006/11",47,3385
"3051","M7","P03","2006/12",47,5876
"3052","M7","P03","2006/2",47,51363
"3053","M7","P03","2006/3",47,73342
"3054","M7","P03","2006/4",47,57076
"3055","M7","P03","2006/6",47,39057
"3056","M7","P03","2006/7",47,51449
"3057","M7","P03","2006/8",47,24187
"3058","M7","P03","2006/9",47,8589
"3059","M7","P03","2007/1",47,315
"3060","M7","P03","2007/2",47,4119
"3061","M7","P03","2007/3",47,8471
"3062","M7","P04","2005/10",47,25152
"3063","M7","P04","2005/11",47,30382
"3064","M7","P04","2005/12",47,10199
"3065","M7","P04","2005/9",47,21595
"3066","M7","P04","2006/1",47,12336
"3067","M7","P04","2006/10",47,673
"3068","M7","P04","2006/11",47,3385
"3069","M7","P04","2006/12",47,5876
"3070","M7","P04","2006/2",47,51363
"3071","M7","P04","2006/3",47,73342
"3072","M7","P04","2006/4",47,57076
"3073","M7","P04","2006/6",47,39057
"3074","M7","P04","2006/7",47,51449
"3075","M7","P04","2006/8",47,24187
"3076","M7","P04","2006/9",47,8589
"3077","M7","P04","2007/1",47,315
"3078","M7","P04","2007/2",47,4119
"3079","M7","P04","2007/3",47,8471
"3080","M7","P05","2005/10",47,25152
"3081","M7","P05","2005/11",47,30382
"3082","M7","P05","2005/12",47,10199
"3083","M7","P05","2005/9",47,21595
"3084","M7","P05","2006/1",47,12336
"3085","M7","P05","2006/10",47,673
"3086","M7","P05","2006/11",47,3385
"3087","M7","P05","2006/12",47,5876
"3088","M7","P05","2006/2",47,51363
"3089","M7","P05","2006/3",47,73342
"3090","M7","P05","2006/4",47,57076
"3091","M7","P05","2006/6",47,39057
"3092","M7","P05","2006/7",47,51449
"3093","M7","P05","2006/8",47,24187
"3094","M7","P05","2006/9",47,8589
"3095","M7","P05","2007/1",47,315
"3096","M7","P05","2007/2",47,4119
"3097","M7","P05","2007/3",47,8471
"3098","M7","P06","2005/10",47,25152
"3099","M7","P06","2005/11",47,30382
"3100","M7","P06","2005/12",47,10199
"3101","M7","P06","2005/9",47,21595
"3102","M7","P06","2006/1",47,12336
"3103","M7","P06","2006/10",47,673
"3104","M7","P06","2006/11",47,3385
"3105","M7","P06","2006/12",47,5876
"3106","M7","P06","2006/2",47,51363
"3107","M7","P06","2006/3",47,73342
"3108","M7","P06","2006/4",47,57076
"3109","M7","P06","2006/6",47,39057
"3110","M7","P06","2006/7",47,51449
"3111","M7","P06","2006/8",47,24187
"3112","M7","P06","2006/9",47,8589
"3113","M7","P06","2007/1",47,315
"3114","M7","P06","2007/2",47,4119
"3115","M7","P06","2007/3",47,8471
"3116","M7","P07","2005/10",47,25152
"3117","M7","P07","2005/11",47,30382
"3118","M7","P07","2005/12",47,10199
"3119","M7","P07","2005/9",47,21595
"3120","M7","P07","2006/1",47,12336
"3121","M7","P07","2006/10",47,673
"3122","M7","P07","2006/11",47,3385
"3123","M7","P07","2006/12",47,5876
"3124","M7","P07","2006/2",47,51363
"3125","M7","P07","2006/3",47,73342
"3126","M7","P07","2006/4",47,57076
"3127","M7","P07","2006/6",47,39057
"3128","M7","P07","2006/7",47,51449
"3129","M7","P07","2006/8",47,24187
"3130","M7","P07","2006/9",47,8589
"3131","M7","P07","2007/1",47,315
"3132","M7","P07","2007/2",47,4119
"3133","M7","P07","2007/3",47,8471
"3134","M7","P08","2005/10",47,25152
"3135","M7","P08","2005/11",47,30382
"3136","M7","P08","2005/12",47,10199
"3137","M7","P08","2005/9",47,21595
"3138","M7","P08","2006/1",47,12336
"3139","M7","P08","2006/10",47,673
"3140","M7","P08","2006/11",47,3385
"3141","M7","P08","2006/12",47,5876
"3142","M7","P08","2006/2",47,51363
"3143","M7","P08","2006/3",47,73342
"3144","M7","P08","2006/4",47,57076
"3145","M7","P08","2006/6",47,39057
"3146","M7","P08","2006/7",47,51449
"3147","M7","P08","2006/8",47,24187
"3148","M7","P08","2006/9",47,8589
"3149","M7","P08","2007/1",47,315
"3150","M7","P08","2007/2",47,4119
"3151","M7","P08","2007/3",47,8471
"3152","M7","P09","2005/10",47,25152
"3153","M7","P09","2005/11",47,30382
"3154","M7","P09","2005/12",47,10199
"3155","M7","P09","2005/9",47,21595
"3156","M7","P09","2006/1",47,12336
"3157","M7","P09","2006/10",47,673
"3158","M7","P09","2006/11",47,3385
"3159","M7","P09","2006/12",47,5876
"3160","M7","P09","2006/2",47,51363
"3161","M7","P09","2006/3",47,73342
"3162","M7","P09","2006/4",47,57076
"3163","M7","P09","2006/6",47,39057
"3164","M7","P09","2006/7",47,51449
"3165","M7","P09","2006/8",47,24187
"3166","M7","P09","2006/9",47,8589
"3167","M7","P09","2007/1",47,315
"3168","M7","P09","2007/2",47,4119
"3169","M7","P09","2007/3",47,8471
"3170","M7","P10","2005/10",47,25152
"3171","M7","P10","2005/11",47,30382
"3172","M7","P10","2005/12",47,10199
"3173","M7","P10","2005/9",47,21595
"3174","M7","P10","2006/1",47,12336
"3175","M7","P10","2006/10",47,673
"3176","M7","P10","2006/11",47,3385
"3177","M7","P10","2006/12",47,5876
"3178","M7","P10","2006/2",47,51363
"3179","M7","P10","2006/3",47,73342
"3180","M7","P10","2006/4",47,57076
"3181","M7","P10","2006/6",47,39057
"3182","M7","P10","2006/7",47,51449
"3183","M7","P10","2006/8",47,24187
"3184","M7","P10","2006/9",47,8589
"3185","M7","P10","2007/1",47,315
"3186","M7","P10","2007/2",47,4119
"3187","M7","P10","2007/3",47,8471
"3188","M7","P11","2005/10",47,25152
"3189","M7","P11","2005/11",47,30382
"3190","M7","P11","2005/12",47,10199
"3191","M7","P11","2005/9",47,21595
"3192","M7","P11","2006/1",47,12336
"3193","M7","P11","2006/10",47,673
"3194","M7","P11","2006/11",47,3385
"3195","M7","P11","2006/12",47,5876
"3196","M7","P11","2006/2",47,51363
"3197","M7","P11","2006/3",47,73342
"3198","M7","P11","2006/4",47,57076
"3199","M7","P11","2006/6",47,39057
"3200","M7","P11","2006/7",47,51449
"3201","M7","P11","2006/8",47,24187
"3202","M7","P11","2006/9",47,8589
"3203","M7","P11","2007/1",47,315
"3204","M7","P11","2007/2",47,4119
"3205","M7","P11","2007/3",47,8471
"3206","M7","P12","2005/10",47,25152
"3207","M7","P12","2005/11",47,30382
"3208","M7","P12","2005/12",47,10199
"3209","M7","P12","2005/9",47,21595
"3210","M7","P12","2006/1",47,12336
"3211","M7","P12","2006/10",47,673
"3212","M7","P12","2006/11",47,3385
"3213","M7","P12","2006/12",47,5876
"3214","M7","P12","2006/2",47,51363
"3215","M7","P12","2006/3",47,73342
"3216","M7","P12","2006/4",47,57076
"3217","M7","P12","2006/6",47,39057
"3218","M7","P12","2006/7",47,51449
"3219","M7","P12","2006/8",47,24187
"3220","M7","P12","2006/9",47,8589
"3221","M7","P12","2007/1",47,315
"3222","M7","P12","2007/2",47,4119
"3223","M7","P12","2007/3",47,8471
"3224","M7","P13","2005/10",47,25152
"3225","M7","P13","2005/11",47,30382
"3226","M7","P13","2005/12",47,10199
"3227","M7","P13","2005/9",47,21595
"3228","M7","P13","2006/1",47,12336
"3229","M7","P13","2006/10",47,673
"3230","M7","P13","2006/11",47,3385
"3231","M7","P13","2006/12",47,5876
"3232","M7","P13","2006/2",47,51363
"3233","M7","P13","2006/3",47,73342
"3234","M7","P13","2006/4",47,57076
"3235","M7","P13","2006/6",47,39057
"3236","M7","P13","2006/7",47,51449
"3237","M7","P13","2006/8",47,24187
"3238","M7","P13","2006/9",47,8589
"3239","M7","P13","2007/1",47,315
"3240","M7","P13","2007/2",47,4119
"3241","M7","P13","2007/3",47,8471
"3242","M7","P14","2005/10",47,25152
"3243","M7","P14","2005/11",47,30382
"3244","M7","P14","2005/12",47,10199
"3245","M7","P14","2005/9",47,21595
"3246","M7","P14","2006/1",47,12336
"3247","M7","P14","2006/10",47,673
"3248","M7","P14","2006/11",47,3385
"3249","M7","P14","2006/12",47,5876
"3250","M7","P14","2006/2",47,51363
"3251","M7","P14","2006/3",47,73342
"3252","M7","P14","2006/4",47,57076
"3253","M7","P14","2006/6",47,39057
"3254","M7","P14","2006/7",47,51449
"3255","M7","P14","2006/8",47,24187
"3256","M7","P14","2006/9",47,8589
"3257","M7","P14","2007/1",47,315
"3258","M7","P14","2007/2",47,4119
"3259","M7","P14","2007/3",47,8471
"3260","M7","P15","2005/10",47,25152
"3261","M7","P15","2005/11",47,30382
"3262","M7","P15","2005/12",47,10199
"3263","M7","P15","2005/9",47,21595
"3264","M7","P15","2006/1",47,12336
"3265","M7","P15","2006/10",47,673
"3266","M7","P15","2006/11",47,3385
"3267","M7","P15","2006/12",47,5876
"3268","M7","P15","2006/2",47,51363
"3269","M7","P15","2006/3",47,73342
"3270","M7","P15","2006/4",47,57076
"3271","M7","P15","2006/6",47,39057
"3272","M7","P15","2006/7",47,51449
"3273","M7","P15","2006/8",47,24187
"3274","M7","P15","2006/9",47,8589
"3275","M7","P15","2007/1",47,315
"3276","M7","P15","2007/2",47,4119
"3277","M7","P15","2007/3",47,8471
"3278","M7","P16","2005/10",47,25152
"3279","M7","P16","2005/11",47,30382
"3280","M7","P16","2005/12",47,10199
"3281","M7","P16","2005/9",47,21595
"3282","M7","P16","2006/1",47,12336
"3283","M7","P16","2006/10",47,673
"3284","M7","P16","2006/11",47,3385
"3285","M7","P16","2006/12",47,5876
"3286","M7","P16","2006/2",47,51363
"3287","M7","P16","2006/3",47,73342
"3288","M7","P16","2006/4",47,57076
"3289","M7","P16","2006/6",47,39057
"3290","M7","P16","2006/7",47,51449
"3291","M7","P16","2006/8",47,24187
"3292","M7","P16","2006/9",47,8589
"3293","M7","P16","2007/1",47,315
"3294","M7","P16","2007/2",47,4119
"3295","M7","P16","2007/3",47,8471
"3296","M7","P17","2005/10",47,25152
"3297","M7","P17","2005/11",47,30382
"3298","M7","P17","2005/12",47,10199
"3299","M7","P17","2005/9",47,21595
"3300","M7","P17","2006/1",47,12336
"3301","M7","P17","2006/10",47,673
"3302","M7","P17","2006/11",47,3385
"3303","M7","P17","2006/12",47,5876
"3304","M7","P17","2006/2",47,51363
"3305","M7","P17","2006/3",47,73342
"3306","M7","P17","2006/4",47,57076
"3307","M7","P17","2006/6",47,39057
"3308","M7","P17","2006/7",47,51449
"3309","M7","P17","2006/8",47,24187
"3310","M7","P17","2006/9",47,8589
"3311","M7","P17","2007/1",47,315
"3312","M7","P17","2007/2",47,4119
"3313","M7","P17","2007/3",47,8471
"3314","M7","P18","2005/10",47,25152
"3315","M7","P18","2005/11",47,30382
"3316","M7","P18","2005/12",47,10199
"3317","M7","P18","2005/9",47,21595
"3318","M7","P18","2006/1",47,12336
"3319","M7","P18","2006/10",47,673
"3320","M7","P18","2006/11",47,3385
"3321","M7","P18","2006/12",47,5876
"3322","M7","P18","2006/2",47,51363
"3323","M7","P18","2006/3",47,73342
"3324","M7","P18","2006/4",47,57076
"3325","M7","P18","2006/6",47,39057
"3326","M7","P18","2006/7",47,51449
"3327","M7","P18","2006/8",47,24187
"3328","M7","P18","2006/9",47,8589
"3329","M7","P18","2007/1",47,315
"3330","M7","P18","2007/2",47,4119
"3331","M7","P18","2007/3",47,8471
"3332","M7","P19","2005/10",47,25152
"3333","M7","P19","2005/11",47,30382
"3334","M7","P19","2005/12",47,10199
"3335","M7","P19","2005/9",47,21595
"3336","M7","P19","2006/1",47,12336
"3337","M7","P19","2006/10",47,673
"3338","M7","P19","2006/11",47,3385
"3339","M7","P19","2006/12",47,5876
"3340","M7","P19","2006/2",47,51363
"3341","M7","P19","2006/3",47,73342
"3342","M7","P19","2006/4",47,57076
"3343","M7","P19","2006/6",47,39057
"3344","M7","P19","2006/7",47,51449
"3345","M7","P19","2006/8",47,24187
"3346","M7","P19","2006/9",47,8589
"3347","M7","P19","2007/1",47,315
"3348","M7","P19","2007/2",47,4119
"3349","M7","P19","2007/3",47,8471
"3350","M7","P20","2005/10",47,25152
"3351","M7","P20","2005/11",47,30382
"3352","M7","P20","2005/12",47,10199
"3353","M7","P20","2005/9",47,21595
"3354","M7","P20","2006/1",47,12336
"3355","M7","P20","2006/10",47,673
"3356","M7","P20","2006/11",47,3385
"3357","M7","P20","2006/12",47,5876
"3358","M7","P20","2006/2",47,51363
"3359","M7","P20","2006/3",47,73342
"3360","M7","P20","2006/4",47,57076
"3361","M7","P20","2006/6",47,39057
"3362","M7","P20","2006/7",47,51449
"3363","M7","P20","2006/8",47,24187
"3364","M7","P20","2006/9",47,8589
"3365","M7","P20","2007/1",47,315
"3366","M7","P20","2007/2",47,4119
"3367","M7","P20","2007/3",47,8471
"3368","M7","P21","2005/10",47,25152
"3369","M7","P21","2005/11",47,30382
"3370","M7","P21","2005/12",47,10199
"3371","M7","P21","2005/9",47,21595
"3372","M7","P21","2006/1",47,12336
"3373","M7","P21","2006/10",47,673
"3374","M7","P21","2006/11",47,3385
"3375","M7","P21","2006/12",47,5876
"3376","M7","P21","2006/2",47,51363
"3377","M7","P21","2006/3",47,73342
"3378","M7","P21","2006/4",47,57076
"3379","M7","P21","2006/6",47,39057
"3380","M7","P21","2006/7",47,51449
"3381","M7","P21","2006/8",47,24187
"3382","M7","P21","2006/9",47,8589
"3383","M7","P21","2007/1",47,315
"3384","M7","P21","2007/2",47,4119
"3385","M7","P21","2007/3",47,8471
"3386","M7","P22","2005/10",47,25152
"3387","M7","P22","2005/11",47,30382
"3388","M7","P22","2005/12",47,10199
"3389","M7","P22","2005/9",47,21595
"3390","M7","P22","2006/1",47,12336
"3391","M7","P22","2006/10",47,673
"3392","M7","P22","2006/11",47,3385
"3393","M7","P22","2006/12",47,5876
"3394","M7","P22","2006/2",47,51363
"3395","M7","P22","2006/3",47,73342
"3396","M7","P22","2006/4",47,57076
"3397","M7","P22","2006/6",47,39057
"3398","M7","P22","2006/7",47,51449
"3399","M7","P22","2006/8",47,24187
"3400","M7","P22","2006/9",47,8589
"3401","M7","P22","2007/1",47,315
"3402","M7","P22","2007/2",47,4119
"3403","M7","P22","2007/3",47,8471
"3404","M7","P23","2005/10",47,25152
"3405","M7","P23","2005/11",47,30382
"3406","M7","P23","2005/12",47,10199
"3407","M7","P23","2005/9",47,21595
"3408","M7","P23","2006/1",47,12336
"3409","M7","P23","2006/10",47,673
"3410","M7","P23","2006/11",47,3385
"3411","M7","P23","2006/12",47,5876
"3412","M7","P23","2006/2",47,51363
"3413","M7","P23","2006/3",47,73342
"3414","M7","P23","2006/4",47,57076
"3415","M7","P23","2006/6",47,39057
"3416","M7","P23","2006/7",47,51449
"3417","M7","P23","2006/8",47,24187
"3418","M7","P23","2006/9",47,8589
"3419","M7","P23","2007/1",47,315
"3420","M7","P23","2007/2",47,4119
"3421","M7","P23","2007/3",47,8471
"3422","M7","P24","2005/10",47,25152
"3423","M7","P24","2005/11",47,30382
"3424","M7","P24","2005/12",47,10199
"3425","M7","P24","2005/9",47,21595
"3426","M7","P24","2006/1",47,12336
"3427","M7","P24","2006/10",47,673
"3428","M7","P24","2006/11",47,3385
"3429","M7","P24","2006/12",47,5876
"3430","M7","P24","2006/2",47,51363
"3431","M7","P24","2006/3",47,73342
"3432","M7","P24","2006/4",47,57076
"3433","M7","P24","2006/6",47,39057
"3434","M7","P24","2006/7",47,51449
"3435","M7","P24","2006/8",47,24187
"3436","M7","P24","2006/9",47,8589
"3437","M7","P24","2007/1",47,315
"3438","M7","P24","2007/2",47,4119
"3439","M7","P24","2007/3",47,8471
"3440","M7","P25","2005/10",47,25152
"3441","M7","P25","2005/11",47,30382
"3442","M7","P25","2005/12",47,10199
"3443","M7","P25","2005/9",47,21595
"3444","M7","P25","2006/1",47,12336
"3445","M7","P25","2006/10",47,673
"3446","M7","P25","2006/11",47,3385
"3447","M7","P25","2006/12",47,5876
"3448","M7","P25","2006/2",47,51363
"3449","M7","P25","2006/3",47,73342
"3450","M7","P25","2006/4",47,57076
"3451","M7","P25","2006/6",47,39057
"3452","M7","P25","2006/7",47,51449
"3453","M7","P25","2006/8",47,24187
"3454","M7","P25","2006/9",47,8589
"3455","M7","P25","2007/1",47,315
"3456","M7","P25","2007/2",47,4119
"3457","M7","P25","2007/3",47,8471
"3458","M7","P26","2005/10",47,25152
"3459","M7","P26","2005/11",47,30382
"3460","M7","P26","2005/12",47,10199
"3461","M7","P26","2005/9",47,21595
"3462","M7","P26","2006/1",47,12336
"3463","M7","P26","2006/10",47,673
"3464","M7","P26","2006/11",47,3385
"3465","M7","P26","2006/12",47,5876
"3466","M7","P26","2006/2",47,51363
"3467","M7","P26","2006/3",47,73342
"3468","M7","P26","2006/4",47,57076
"3469","M7","P26","2006/6",47,39057
"3470","M7","P26","2006/7",47,51449
"3471","M7","P26","2006/8",47,24187
"3472","M7","P26","2006/9",47,8589
"3473","M7","P26","2007/1",47,315
"3474","M7","P26","2007/2",47,4119
"3475","M7","P26","2007/3",47,8471
"3476","M7","P27","2005/10",47,25152
"3477","M7","P27","2005/11",47,30382
"3478","M7","P27","2005/12",47,10199
"3479","M7","P27","2005/9",47,21595
"3480","M7","P27","2006/1",47,12336
"3481","M7","P27","2006/10",47,673
"3482","M7","P27","2006/11",47,3385
"3483","M7","P27","2006/12",47,5876
"3484","M7","P27","2006/2",47,51363
"3485","M7","P27","2006/3",47,73342
"3486","M7","P27","2006/4",47,57076
"3487","M7","P27","2006/6",47,39057
"3488","M7","P27","2006/7",47,51449
"3489","M7","P27","2006/8",47,24187
"3490","M7","P27","2006/9",47,8589
"3491","M7","P27","2007/1",47,315
"3492","M7","P27","2007/2",47,4119
"3493","M7","P27","2007/3",47,8471
"3494","M7","P28","2005/10",47,25152
"3495","M7","P28","2005/11",47,30382
"3496","M7","P28","2005/12",47,10199
"3497","M7","P28","2005/9",47,21595
"3498","M7","P28","2006/1",47,12336
"3499","M7","P28","2006/10",47,673
"3500","M7","P28","2006/11",47,3385
"3501","M7","P28","2006/12",47,5876
"3502","M7","P28","2006/2",47,51363
"3503","M7","P28","2006/3",47,73342
"3504","M7","P28","2006/4",47,57076
"3505","M7","P28","2006/6",47,39057
"3506","M7","P28","2006/7",47,51449
"3507","M7","P28","2006/8",47,24187
"3508","M7","P28","2006/9",47,8589
"3509","M7","P28","2007/1",47,315
"3510","M7","P28","2007/2",47,4119
"3511","M7","P28","2007/3",47,8471
"3512","M7","P29","2005/10",47,25152
"3513","M7","P29","2005/11",47,30382
"3514","M7","P29","2005/12",47,10199
"3515","M7","P29","2005/9",47,21595
"3516","M7","P29","2006/1",47,12336
"3517","M7","P29","2006/10",47,673
"3518","M7","P29","2006/11",47,3385
"3519","M7","P29","2006/12",47,5876
"3520","M7","P29","2006/2",47,51363
"3521","M7","P29","2006/3",47,73342
"3522","M7","P29","2006/4",47,57076
"3523","M7","P29","2006/6",47,39057
"3524","M7","P29","2006/7",47,51449
"3525","M7","P29","2006/8",47,24187
"3526","M7","P29","2006/9",47,8589
"3527","M7","P29","2007/1",47,315
"3528","M7","P29","2007/2",47,4119
"3529","M7","P29","2007/3",47,8471
"3530","M7","P30","2005/10",47,25152
"3531","M7","P30","2005/11",47,30382
"3532","M7","P30","2005/12",47,10199
"3533","M7","P30","2005/9",47,21595
"3534","M7","P30","2006/1",47,12336
"3535","M7","P30","2006/10",47,673
"3536","M7","P30","2006/11",47,3385
"3537","M7","P30","2006/12",47,5876
"3538","M7","P30","2006/2",47,51363
"3539","M7","P30","2006/3",47,73342
"3540","M7","P30","2006/4",47,57076
"3541","M7","P30","2006/6",47,39057
"3542","M7","P30","2006/7",47,51449
"3543","M7","P30","2006/8",47,24187
"3544","M7","P30","2006/9",47,8589
"3545","M7","P30","2007/1",47,315
